"filename", "language", "JSON", "Markdown", "JSON with Comments", "TypeScript", "Properties", "Ignore", "HTML", "Docker", "XML", "Shell Script", "YAML", "TypeScript JSX", "comment", "blank", "total"
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/contexts/ui.context.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 14, 77
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/domain/index.ts", "TypeScript", 0, 0, 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 5, 55, 354
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/hooks/use-call-if-mounted.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/hooks/use-debounce.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/hooks/use-debounced-block.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/hooks/use-intersection.ts", "TypeScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/hooks/use-is-mounted.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 5, 25
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/routes.ts", "TypeScript", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/styles/theme.ts", "TypeScript", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 61
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/utils/addresses.ts", "TypeScript", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/utils/amounts.ts", "TypeScript", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/utils/browser.ts", "TypeScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/utils/feature-toggles.ts", "TypeScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/utils/fees.ts", "TypeScript", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 52
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/utils/labels.ts", "TypeScript", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 72
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/utils/serializers.ts", "TypeScript", 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 223
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/utils/time.ts", "TypeScript", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 43
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/utils/tokens.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/utils/type-safety.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 18
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/utils/types.ts", "TypeScript", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 46
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/activity/activity.styles.ts", "TypeScript", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 123
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/activity/activity.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 456, 5, 28, 489
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/activity/components/bridge-card/bridge-card.styles.ts", "TypeScript", 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 140
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/activity/components/bridge-card/bridge-card.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 136, 18, 333
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/activity/components/infinite-scroll/infinite-scroll.styles.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
